1,"SELECT id, ra, dec, dbo.fGetNearestSpecObjIdAllEq (ra, dec, #) as specObjID FROM #upload WHERE dbo.fGetNearestSpecObjIdAllEq (ra, dec, #) IS NOT #"
2019-03-21 18:22:00,1
