3,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.type = GALAXY AND p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-12-03 10:22:00,2
2019-12-03 10:23:00,1
