1,"SELECT top # m.objID, m.RAdeg, m.DEdeg, objId dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) as objId into mydb.MyTable_# from mydb.Dani_table_Chiara_new as m WHERE dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) IS NOT #"
2019-06-07 10:59:00,1
