1,"SELECT sp.ra, sp.dec, sp.z, modelMag_u FROM SpecPhoto AS sp INNER JOIN FIRST AS f ON sp.objid = f.objid WHERE class = # AND zWarning = # and sp.z > # and sp.z < #"
2019-02-26 10:12:00,1
