1,"SELECT spp.SPECOBJID, spp.FEHADOP, spp.FEHADOPUNC, spp.FEHSPEC, spp.FEHSPECUNC from mydb.eu_id AS id from sppParams AS spp WHERE id.specobjid_eu = spp.SPECOBJID"
2019-08-09 06:22:00,1
