11,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift from galaxy p, specobj s, dbo.fgetNearByObjEq (#, +#, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid"
2019-10-10 09:25:00,1
2019-10-10 10:44:00,1
2019-10-10 12:37:00,1
2019-10-10 14:26:00,1
2019-10-12 14:08:00,1
2019-10-12 14:22:00,1
2019-10-12 14:40:00,1
2019-10-30 20:23:00,1
2019-12-08 21:28:00,1
2019-12-10 13:41:00,1
2019-12-15 16:42:00,1
