11,select top # * from SpecObj
2019-02-16 08:22:00,2
2019-02-16 08:32:00,1
2019-03-09 06:44:00,2
2019-03-30 05:00:00,1
2019-05-31 14:16:00,1
2019-05-31 21:13:00,1
2019-05-31 21:14:00,1
2019-08-30 08:18:00,1
2019-10-21 02:01:00,1
