1,"SELECT ALL s.logMASS, p.ra, p.dec FROM stellarMassFSPSGranEarlyDust AS s JOIN PhotoObjAll AS p ON p.ra = s.ra WHERE s.logMASS < # AND p.b BETWEEN # AND #"
2019-03-31 22:52:00,1
