3,"SELECT objID, ra, dec, b, l, psfMag_r, psfMagErr_r, extinction_r FROM Star into MyDB.ASTR3#_Assign1_# WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND clean = #"
2019-10-01 07:54:00,1
2019-10-01 08:04:00,1
2019-10-01 08:12:00,1
