1,"SELECT TOP # specObjID, spectroFlux_u, spectroFlux_g, spectroFlux_r, spectroFlux_i, spectroFlux_z FROM star WHERE r < # AND RA BETWEEN # and # AND Dec BETWEEN # and #"
2019-03-10 00:09:00,1
