1,"SELECT TOP # p.ra, p.dec, p.run, p.rerun, p.camCol, p.field, p.obj, s.plate as plate, s.mjd as mjd, s.fiberid as fiberid FROM PhotoObjAll AS p, mydb.test_# as a, SpecObjAll as s into mydb.test_# WHERE (p.type = # OR p.type = #) and a.objId = s.bestObjID and p.objID = s.bestObjID"
2019-03-04 05:50:00,1
