1,"SELECT ObjID, searchId int IDENTITY (#, #) r, g, i, u, redness, s.specObjID, s.z, s.ra, s.dec into mydb.Red_E_Galaxies_Spec FROM mydb.Red_E_Galaxies as e JOIN DR1#.SpecObj as s ON e.ObjID = s.bestObjid"
2019-08-18 10:55:00,1
