40,"SELECT up_id, dbo.fGetNearestObjIdEq (up_ra, up_dec, #) as objId FROM #upload WHERE dbo.fGetNearestObjIdEq (up_ra, up_dec, #) IS NOT # EXEC spExecuteSQL #'< a target = INFO href = http://preprod.skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx? id = # + cast (x.objId as varchar (#) ) + #> #+ cast (x.objId as varchar (#) ) + #< /a> # as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, dbo.fPhotoTypeN (p.type) as type, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM #x x, #upload u, PhotoTag p WHERE u.up_id = x.up_id and x.objID = p.objID ORDER BY x.up_id ##', @log = #, @filter = #"
2019-01-01 12:46:00,1
2019-01-03 05:34:00,1
2019-01-03 13:27:00,1
2019-01-05 00:06:00,1
2019-01-06 15:51:00,1
2019-01-15 07:33:00,1
2019-01-17 02:24:00,1
2019-01-21 03:38:00,1
2019-01-22 23:48:00,1
2019-01-29 09:02:00,1
2019-02-11 09:55:00,1
2019-02-12 10:17:00,1
2019-02-14 17:31:00,1
2019-02-19 22:10:00,1
2019-02-20 23:45:00,1
2019-02-24 02:00:00,1
2019-02-25 18:38:00,1
2019-02-27 23:32:00,1
2019-03-07 20:18:00,1
2019-03-08 20:31:00,1
2019-03-11 00:42:00,1
2019-03-17 17:49:00,1
2019-03-18 17:29:00,1
2019-04-01 15:40:00,1
2019-04-08 10:43:00,1
2019-04-11 22:24:00,1
2019-04-14 23:16:00,1
2019-04-17 23:29:00,1
2019-04-18 20:10:00,1
2019-04-21 05:37:00,1
2019-04-27 04:05:00,1
2019-04-28 12:30:00,1
2019-04-29 16:03:00,1
2019-05-17 13:45:00,1
2019-05-19 05:55:00,1
2019-05-26 16:56:00,1
2019-05-29 19:10:00,1
2019-07-22 11:52:00,1
2019-07-26 17:23:00,1
2019-08-03 03:45:00,1
