6,select top # * from [PhotoTag]
2019-01-24 11:10:00,1
2019-01-24 11:11:00,1
2019-03-05 08:36:00,1
2019-05-31 11:03:00,1
2019-06-25 04:47:00,1
2019-07-31 11:54:00,1
