1,"SELECT TOP # p.u, p.g, p.r, p.i, p.z, s.class, s.z, s.zerr, number = ROW_NUMBER () OVER (ORDER BY p.objid) FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND s.class < > # AND s.class < > # AND s.class < > # AND s.class < > #"
2019-11-19 11:15:00,1
