1,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, g.isoA_r FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) JOIN Galaxy as G ON G.ObjID = S.BestObjID"
2019-11-10 07:38:00,1
