1,"SELECT id.dr8objid, p.u, p.g, p.r, p.i, p.z into mydb.s0_mag_withext from mydb.ids_s0 AS id, PhotoObj AS p WHERE id.dr8objid = p.objid"
2019-10-28 13:09:00,1
