1,"select Track.GenreId as #, Genre.GenreId as ID, Genre.Name as #, Track.MediaYpeId as #, MediaType.MediaTypeId as #, MediaType.Name as # From chinook.Track Cross Join chinook.genre on Track.GenreId = Genre.GenreId Cross Join chinook.MediaType on Track.MediaTypeId = MediaType.MediaTypeId"
2019-04-21 11:23:00,1
