1,"SELECT p.objID, p.ra, p.dec, p.fracDeV_r FROM #x x, #upload u, PhotoObjAll p WHERE u.up_id = x.up_id and x.objID = p.objID ORDER BY x.up_id"
2019-11-29 15:24:00,1
