1,"select s.class, p.objid, p.petroMag_r, p.petroMag_g from PhotoObj as p join SpecObj as s on s.bestobjid = p.objid group by s.class having (p.ra between # and #) and (p.dec between # and #)"
2019-10-23 15:48:00,1
