1,"SELECT TOP # * --s.specObjID, s.plate, s.fiberid, dbo.fGetUrlFitsSpectrum (s.specObjID) FROM SpecObjAll s --WHERE p.r BETWEEN # AND #"
2019-11-20 12:21:00,1
