1,"SELECT TOP # ObjID, modelMag_r, petroRad_r FROM PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) WHERE modelMag_g-modelMag_r > #"
2019-02-12 04:33:00,1
