1,"SELECT TOP # p.objid, p.ra, p.dec, p.r, s.specobjid, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND p.r BETWEEN # AND # AND s.z > #"
2019-04-29 22:35:00,1
