1,"SELECT ra, dec, psfMag_g as g, psfMag_g - psfMag_r as g-r FROM Star WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND psfMag_g - psfMag_r BETWEEN # AND # AND psfMag_u < #"
2019-10-08 20:55:00,1
