1,"SELECT p.objId, s.img FROM galaxy as p JOIN SpecObj As s on s.bestobjid = p.objid JOIN ZooNoSpec as zns on p.objid = zns.objid WHERE p.objId = #"
2019-11-28 17:59:00,1
