13,SELECT * FROM output_sample
2019-02-15 15:45:00,1
2019-02-15 16:01:00,1
2019-02-18 11:08:00,1
2019-02-21 15:47:00,1
2019-02-21 16:06:00,1
2019-03-05 09:08:00,1
2019-03-06 14:57:00,1
2019-04-23 10:26:00,1
2019-04-23 13:43:00,1
2019-04-23 16:00:00,1
2019-04-25 13:19:00,1
2019-06-17 14:57:00,1
2019-06-18 12:39:00,1
