2,"SELECT m.ra AS ra1, m.dec AS dec1, o.run, o.rerun, o.field, o.obj, n.objid, o.ra AS ra2, o.dec AS dec2 into mydb.Ivezic_cross from MyDB.RA_dec_ivezic AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-09-13 09:46:00,2
