5,"select z, ra, dec, bestObjID from specObj where class = # and z > # and zWarning = #"
2019-07-23 16:21:00,1
2019-07-23 16:22:00,1
2019-08-19 05:31:00,1
2019-11-08 20:39:00,1
2019-11-20 19:14:00,1
