5,"select top # z, ra, dec, bestObjID from specObj where class = # and z> # and zWarning = #"
2019-01-10 14:12:00,1
2019-11-08 20:38:00,1
2019-11-08 20:57:00,1
2019-12-10 16:29:00,1
2019-12-10 16:53:00,1
