2,"select p.objid, p.ra, p.dec, p.nuv_mag, p.nuv_magerr, p.fuv_mag, p.fuv_magerr, p.nuv_weight, p.nuv_artifact, p.E_bv into mydb.MyTable_# from GalexGR6.PhotoObjAll as p where p.ra> = # and p.ra< = # and p.dec> =# and p.dec< =#"
2019-11-14 12:10:00,2
