1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN # AND # p.ra BETWEEN (#-#) AND (#+#) p.dec BETWEEN (#-#) AND (#+#)"
2019-02-25 23:27:00,1
