1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.class FROM ..SpecObj as s WHERE s.zWarning = # AND (s.class = #) AND s.z < # AND (s.primTarget & (dbo.fPrimTarget (#) ) > #)"
2019-07-29 07:09:00,1
