2,"SELECT TOP # o.objID, o.petroMag_u, o.petroMag_r, o.petroMag_i, o.petroMag_g, o.petroMag_z, o.petroMag_g FROM DR1#.PhotoObjAll as o"
2019-08-10 13:46:00,2
