369,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate = # AND s.fiberid = #)"
2019-06-04 19:38:00,1
2019-06-04 19:40:00,1
2019-06-05 09:39:00,1
2019-06-05 09:40:00,1
2019-06-06 16:26:00,2
2019-06-06 19:52:00,2
2019-06-13 16:00:00,2
2019-06-17 17:26:00,2
2019-06-17 20:43:00,1
2019-06-17 20:45:00,1
2019-06-18 17:08:00,1
2019-06-18 17:09:00,1
2019-06-20 16:10:00,1
2019-06-20 16:14:00,1
2019-06-21 17:01:00,2
2019-06-24 09:00:00,2
2019-06-25 01:16:00,2
2019-06-27 16:13:00,2
2019-06-28 19:51:00,1
2019-06-28 19:52:00,1
2019-07-04 15:54:00,1
2019-07-04 15:56:00,1
2019-07-05 19:50:00,2
2019-07-07 04:05:00,2
2019-07-11 16:05:00,2
2019-07-12 20:38:00,1
2019-07-12 20:44:00,1
2019-07-12 21:08:00,1
2019-07-12 21:09:00,1
2019-07-14 03:29:00,2
2019-07-16 03:38:00,2
2019-07-17 19:18:00,1
2019-07-18 16:12:00,2
2019-07-19 04:07:00,2
2019-07-23 01:20:00,1
2019-07-23 02:46:00,2
2019-07-24 17:07:00,2
2019-08-01 06:26:00,1
2019-08-01 08:08:00,1
2019-08-01 20:28:00,1
2019-08-01 20:29:00,1
2019-08-02 01:24:00,1
2019-08-02 01:25:00,1
2019-08-02 04:08:00,1
2019-08-02 04:10:00,1
2019-08-08 16:36:00,1
2019-08-08 16:37:00,1
2019-08-13 03:28:00,2
2019-08-14 19:30:00,1
2019-08-15 02:13:00,2
2019-08-19 21:57:00,2
2019-08-22 16:10:00,2
2019-08-26 22:35:00,1
2019-08-26 22:44:00,1
2019-08-29 16:03:00,1
2019-08-29 16:05:00,1
2019-08-30 10:02:00,1
2019-08-30 10:07:00,1
2019-09-05 16:10:00,1
2019-09-05 16:11:00,1
2019-09-10 00:57:00,1
2019-09-10 01:03:00,1
2019-09-11 19:00:00,1
2019-09-11 19:12:00,17
2019-09-11 19:13:00,17
2019-09-11 19:14:00,2
2019-09-11 19:46:00,1
2019-09-11 19:47:00,1
2019-09-11 19:58:00,1
2019-09-11 20:21:00,1
2019-09-11 20:28:00,1
2019-09-12 16:06:00,1
2019-09-12 16:11:00,1
2019-09-18 18:41:00,1
2019-09-18 18:45:00,1
2019-09-19 03:36:00,1
2019-09-19 04:59:00,1
2019-09-19 05:03:00,1
2019-09-19 20:49:00,2
2019-09-19 21:58:00,1
2019-09-20 01:21:00,1
2019-09-20 01:26:00,1
2019-09-20 18:45:00,1
2019-09-20 18:48:00,1
2019-09-20 23:24:00,1
2019-09-23 13:42:00,1
2019-09-26 16:16:00,1
2019-09-26 16:19:00,1
2019-10-03 16:17:00,1
2019-10-08 05:53:00,1
2019-10-08 06:01:00,1
2019-10-08 06:03:00,1
2019-10-08 06:06:00,1
2019-10-08 06:09:00,2
2019-10-08 06:10:00,1
2019-10-08 06:12:00,1
2019-10-08 06:19:00,1
2019-10-08 07:36:00,1
2019-10-08 16:32:00,1
2019-10-08 21:15:00,1
2019-10-10 01:11:00,1
2019-10-10 05:16:00,1
2019-10-17 16:29:00,1
2019-10-24 16:42:00,1
2019-12-09 18:05:00,1
2019-12-09 19:02:00,1
2019-12-10 02:09:00,1
2019-12-10 04:22:00,1
2019-12-12 16:21:00,1
2019-12-12 19:59:00,1
2019-12-12 22:41:00,1
2019-12-13 17:02:00,1
2019-12-13 17:16:00,1
2019-12-19 16:38:00,1
2019-12-24 23:03:00,1
2019-12-25 00:15:00,1
2019-12-25 00:48:00,1
2019-12-26 16:18:00,1
2019-12-26 23:27:00,1
2019-12-27 04:59:00,1
