1,"SELECT specObjID, survey, instrument, class, ra, dec, z, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z FROM dbo.SpecPhotoAll WHERE (zWarning = # and class ! = # and targetType = #) INTO MyDB.specz"
2019-10-14 11:15:00,1
