1,"SELECT sq.plate, sq.fiberID, sq.mjd, sq.spectobj_id, sq.fwhm2_hb, sq.fwhm3_hb as #, sq.l_# as #, log1# (#*sq.l_#) as # FROM spiders_quasar AS sq WHERE l_# > # and DR1#_SN_MEDIAN_ALL> # and sq.fwhm2_hb> # and sq.fwhm3_hb> # and sq.fwhm2_hb> sq.fwhm3_hb"
2019-03-30 10:36:00,1
