1,"SELECT G.RAdeg_HI as RA, G.DECdeg_HI as DEC, dbo.fGetUrlExpEq (G.RAdeg_HI, G.DECdeg_HI) as link into mydb.G1#_imagen from MyDB.G1# G"
2019-04-01 17:04:00,1
