1,"SELECT top # s.bestobjid, s.plate, s.mjd, s.fiberid FROM MyDB.spec AS u WHERE u.plate = s.plate and u.mjd = s.mjd and u.fiberid = s.fiberid"
2019-01-10 12:01:00,1
