1,"SELECT top #_# p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, IS# (s.specobjid, #) AS specobjid, IS# (s.z, #) AS zs , IS# (s.class, #) AS class , IS# (s.subclass, #) AS subclass FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-07-18 11:52:00,1
