7,"SELECT top # ra, dec FROM Galaxy"
2019-04-26 17:03:00,2
2019-10-08 20:33:00,1
2019-10-08 20:37:00,1
2019-11-07 13:44:00,1
2019-11-07 13:51:00,1
2019-11-26 04:39:00,1
