2,"SELECT TOP # cast (str (s.ra, #, #) as float) as ra, cast (str (s.[dec], #, #) as float) as dec, p.dered_g, p.dered_i, p.dered_r, p.dered_u, p.dered_z FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.class = #) AND p.u < # AND p.g < # AND p.r < # AND p.i < # AND p.z < # AND (p.type = #)"
2019-11-15 19:49:00,2
