209,"SELECT TOP # # + cast (p.objId as varchar (#) ) +# + cast (p.objId as varchar (#) ) + # as objID, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND p.u between # AND # AND p.g between # AND #"
2019-01-01 21:15:00,1
2019-01-04 21:36:00,1
2019-01-08 03:34:00,1
2019-01-08 05:01:00,1
2019-01-10 03:00:00,1
2019-01-13 10:36:00,1
2019-01-17 06:37:00,1
2019-01-19 04:00:00,1
2019-01-20 12:11:00,1
2019-01-23 22:45:00,1
2019-01-29 15:15:00,1
2019-01-31 02:57:00,1
2019-01-31 03:16:00,1
2019-02-05 01:21:00,1
2019-02-08 02:37:00,1
2019-02-08 16:36:00,1
2019-02-09 14:16:00,1
2019-02-16 04:55:00,1
2019-02-17 22:15:00,1
2019-02-19 16:47:00,1
2019-02-20 18:26:00,1
2019-02-21 01:19:00,3
2019-02-24 06:03:00,1
2019-02-28 19:34:00,1
2019-03-01 19:52:00,1
2019-03-06 12:34:00,1
2019-03-08 16:03:00,1
2019-03-09 02:00:00,1
2019-03-10 04:28:00,1
2019-03-11 16:54:00,1
2019-03-11 17:32:00,1
2019-03-17 01:55:00,1
2019-03-18 11:05:00,1
2019-03-26 16:38:00,1
2019-03-28 11:24:00,1
2019-04-03 12:43:00,1
2019-04-03 12:44:00,2
2019-04-03 16:07:00,1
2019-04-04 05:21:00,1
2019-04-04 17:49:00,1
2019-04-07 02:38:00,1
2019-04-09 09:30:00,1
2019-04-11 07:43:00,1
2019-04-11 07:45:00,1
2019-04-18 11:00:00,1
2019-04-22 08:32:00,1
2019-04-23 00:40:00,1
2019-04-23 05:35:00,1
2019-04-24 08:42:00,1
2019-04-27 09:31:00,1
2019-04-28 02:30:00,1
2019-05-01 01:17:00,1
2019-05-02 23:19:00,1
2019-05-02 23:57:00,1
2019-05-08 17:53:00,1
2019-05-11 06:27:00,1
2019-05-12 21:21:00,1
2019-05-13 09:35:00,1
2019-05-13 12:21:00,1
2019-05-13 20:17:00,1
2019-05-16 05:50:00,1
2019-05-23 03:04:00,1
2019-05-24 01:03:00,1
2019-05-25 00:16:00,1
2019-05-25 00:49:00,1
2019-05-29 04:31:00,1
2019-05-29 08:15:00,1
2019-05-29 16:56:00,1
2019-06-02 22:19:00,1
2019-06-05 21:52:00,1
2019-06-10 14:03:00,1
2019-06-15 00:50:00,1
2019-06-19 19:44:00,1
2019-06-22 17:19:00,1
2019-06-25 06:49:00,1
2019-06-27 17:06:00,1
2019-06-28 18:24:00,1
2019-07-02 06:29:00,1
2019-07-04 13:51:00,1
2019-07-07 03:09:00,1
2019-07-09 15:19:00,1
2019-07-17 22:17:00,1
2019-07-17 22:18:00,1
2019-07-18 03:46:00,1
2019-07-19 15:35:00,1
2019-07-20 18:57:00,1
2019-07-22 00:43:00,1
2019-07-23 16:14:00,1
2019-07-29 07:57:00,1
2019-08-02 05:02:00,1
2019-08-02 11:51:00,1
2019-08-02 17:24:00,1
2019-08-03 10:03:00,1
2019-08-04 01:30:00,1
2019-08-05 04:25:00,1
2019-08-05 13:27:00,1
2019-08-06 04:47:00,1
2019-08-08 23:54:00,1
2019-08-11 03:59:00,1
2019-08-12 09:37:00,1
2019-08-13 00:23:00,1
2019-08-14 02:07:00,1
2019-08-17 08:48:00,1
2019-08-21 21:28:00,1
2019-08-22 09:39:00,1
2019-08-22 20:00:00,1
2019-08-25 05:10:00,1
2019-08-26 23:24:00,1
2019-08-30 21:31:00,1
2019-09-01 00:48:00,1
2019-09-01 10:42:00,1
2019-09-08 05:30:00,1
2019-09-10 01:30:00,1
2019-09-10 01:31:00,2
2019-09-10 01:32:00,1
2019-09-13 20:33:00,1
2019-09-15 19:52:00,1
2019-09-17 21:47:00,1
2019-09-19 04:38:00,1
2019-09-19 19:07:00,1
2019-09-20 11:58:00,1
2019-09-21 18:06:00,1
2019-09-22 20:04:00,1
2019-09-23 06:04:00,1
2019-09-24 05:03:00,1
2019-09-24 07:17:00,1
2019-09-27 02:49:00,1
2019-09-28 19:33:00,1
2019-09-29 19:53:00,1
2019-09-30 18:07:00,1
2019-10-01 19:04:00,1
2019-10-02 10:38:00,1
2019-10-09 15:00:00,1
