1,"SELECT TOP # s.z, p.objID FROM BESTDR7..SpecObj as s JOIN BESTDR7..PhotoObj AS p ON s.bestObjID = p.objID WHERE s.z > # AND (p.type = # OR p.type = #)"
2019-02-25 15:48:00,1
