1,"SELECT TOP # p.objid, p.ra, p.dec, p.cx, p.cy, p.cz, p.type, p.fieldID, p.petroRad_u, p.petroRad_g, p.petroRad_r, p.petroRad_i, p.petroRad_z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-04-13 18:38:00,1
