9,select top # * from [NN]
2019-01-07 14:42:00,1
2019-01-07 15:21:00,1
2019-01-07 15:59:00,1
2019-01-09 10:34:00,1
2019-01-09 10:58:00,1
2019-01-09 11:10:00,1
2019-01-09 15:19:00,1
2019-01-09 15:23:00,1
2019-01-22 12:01:00,1
