1,"SELECT m.field, m.ra AS ra1, m.dec AS dec1, o.ra AS ra2, o.dec AS dec2 FROM MyDB.test AS m, dr1#.photoobj as o Where abs (m.ra-o.ra) < # and abs (m.dec-o.dec) < #"
2019-03-15 06:52:00,1
