3,"SELECT up_id, dbo.fGetNearestObjIdEq (up_ra, up_dec, #) as objId FROM #upload WHERE dbo.f"
2019-09-29 18:20:00,1
2019-09-29 18:21:00,1
2019-09-29 18:22:00,1
