2,"SELECT p.specObjID, p.ra, p.dec, p.psfFlux_r, p.cModelFlux_r, p.modelFlux_r into mydb.MyTable1# from dbo.PhotoObjAll AS p where p.specObjID ! = #"
2019-05-02 17:50:00,2
