2,"SELECT ztf.sn_num, ztf.sn_name, ztf.sn_ra, ztf.sn_dec, ztf.sn_redshift, ztf.sn_host_distance_arcsec, ztf.host_candi_id, ztf.host_type, ztf.host_ra, ztf.host_dec, ztf.host_u_ab, ztf.host_u_err, ztf.host_g_ab, ztf.host_g_err, ztf.host_r_ab, ztf.host_r_err, ztf.host_i_ab, ztf.host_i_err, ztf.host_z_ab, ztf.host_z_err, ztf.host_petrorad_u, ztf.host_petrorad_u_err, ztf.host_petrorad_g, ztf.host_petrorad_g_err, ztf.host_petrorad_r, ztf.host_petrorad_r_err, ztf.host_petrorad_i, ztf.host_petrorad_i_err, ztf.host_petrorad_z, ztf.host_petrorad_z_err, ztf.host_petror5#_u, ztf.host_petror5#_u_err, ztf.host_petror5#_g, ztf.host_petror5#_g_err, ztf.host_petror5#_r, ztf.host_petror5#_r_err, ztf.host_petror5#_i, ztf.host_petror5#_i_err, ztf.host_petror5#_z, ztf.host_petror5#_z_err, ztf.host_petror9#_u, ztf.host_petror9#_u_err, ztf.host_petror9#_g, ztf.host_petror9#_g_err, ztf.host_petror9#_r, ztf.host_petror9#_r_err, ztf.host_petror9#_i, ztf.host_petror9#_i_err, ztf.host_petror9#_z, ztf.host_petror9#_z_err, ztf.host_devrad_r, ztf.host_devrad_r_err, ztf.host_devab_r, ztf.host_devab_r_err, ztf.host_devphi_r, ztf.host_stoke_q, ztf.host_stoke_q_err, ztf.host_stoke_u, ztf.host_stoke_u_err, ztf.host_u_flux, ztf.host_u_flux_err, ztf.host_g_flux, ztf.host_g_flux_err, ztf.host_r_flux, ztf.host_r_flux_err, ztf.host_i_flux, ztf.host_i_flux_err, ztf.host_z_flux, ztf.host_z_flux_err, ztf.host_petromag_r, ztf.host_petromag_r_err, ztf.host_mode, ztf.a, ztf.b, ztf.theta, ztf.ell_dist FROM mydb.requery_ztf_# AS ztf OUTER APPLY dbo.fGetNearbyObJEq (ztf.ra, ztf.dec, #) AS candi LEFT JOIN PhotoPrimary AS p ON candi.objID = p.objID WHERE # < p.cModelMag_u AND p.cModelMag_u < # AND # < p.cModelMag_g AND p.cModelMag_g < # AND # < p.cModelMag_r AND p.cModelMag_r < # AND # < p.cModelMag_i AND p.cModelMag_i < # AND # < p.cModelMag_z AND p.cModelMag_z < # AND p.cModelMagErr_u > # AND p.cModelMagErr_g > # AND p.cModelMagErr_r > # AND p.cModelMagErr_i > # AND p.cModelMagErr_z > # ORDER BY ztf.num, candi.distance INTO mydb.requery_ztf_#"
2019-02-22 09:21:00,1
2019-02-22 09:22:00,1
