1,"SELECT id.specobjid_eu, spp.FEHADOP, spp.FEHADOPUNC, spp.FEHSPEC, spp.FEHSPECUNC into mydb.met_eu from mydb.target_ids AS id, sppParams AS spp WHERE id.specobjid_eu = spp.SPECOBJID"
2019-09-17 16:15:00,1
