1,"SELECT TOP # s.ra, s.dec, s.plate, s.mjd, s.fiberid, p.expAB_g, p.expAB_i, p.expAB_r, p.expAB_u, p.expAB_z, p.expABErr_g, p.expABErr_i, p.expABErr_r, p.expABErr_u, p.expABErr_z FROM BESTDR8..SpecObj as s JOIN BESTDR8..PhotoObj AS p ON s.bestObjID = p.objID JOIN #x AS x ON x.SpecobjID = s.SpecobjID JOIN #upload AS u ON u.up_id = x.up_id WHERE s.zWarning = # AND (p.type = # OR p.type = #) ORDER BY x.up_id"
2019-05-13 07:13:00,1
