4,"SELECT s.specObjID, s.plate, s.mjd, s.fiberID, s.ra, s.dec, s.z FROM SpecObj AS s WHERE s.z < # AND s.Class = # OR (s.Class = # AND s.subClass = #) OR (s.Class = # AND s.subClass = #)"
2019-01-22 22:40:00,1
2019-01-22 22:41:00,1
2019-01-22 22:43:00,1
2019-01-22 22:44:00,1
