2,"SELECT p.objid. p.ra, p.dec, s.plate, s.mjd, s.fiber INTO mydb.p7#p9# FROM Galaxy as p, dr9.Galaxy as q JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE objid = #"
2019-05-15 06:03:00,2
