1,"SELECT top # m.objID, m.RAdeg, m.DEdeg, o.ra, o.dec, objId as test, dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) as objId into mydb.MyTable_# from mydb.Dani_table_Chiara_new as m JOIN aspcapStar as o WHERE dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) IS NOT #"
2019-06-07 11:16:00,1
