1,"SELECT a.objID, a.l, a.b, f.band, f.profMean, a.airmass_r into mydb.MyTable_# from PhotoObjAll as a JOIN PhotoProfile as f ON a.objID = f.objID JOIN SpecObjAll as s ON a.objID = s.bestObjID WHERE a.b > # AND a.b < # AND a.l > # AND a.l < # AND f.profMean < # AND f.bin = #"
2019-12-02 15:53:00,1
