1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g IS# (s.specobjid, #) AS specobjid, IS# (s.z, #) AS z FROM Galaxy AS p LEFT OUTER JOIN SpecObj s ON s.bestObjID = p.objID WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND #"
2019-10-10 20:46:00,1
