1,"select p.objid as id, p.ra as ra, p.dec as dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z, s.mjd, f.mjd_r, from photoobj as p join specobj as s on s.bestobjid = p.objid where s.objtype = #"
2019-09-26 10:56:00,1
