1,"SELECT TOP # p.objid, p.modelMag_r, p.r_Petro FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE (ra between # and #) and (dec between # and #)"
2019-02-12 00:24:00,1
