1,"SELECT TOP # s.plate, s.mjd, s.fiberid, # as filter FROM BESTDR4..SpecObj as s, dbo.fGetNearbyObjEq (#, #, #) as b, BESTDR4..PhotoObj as p WHERE b.objID = p.objID AND (p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-12-11 13:55:00,1
