7,"SELECT p.objid, p.run, p.rerun, p.camcol, p.field, p.obj, p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z FROM fGetObjFromRect (#, #, #, #) n, PhotoPrimary p WHERE n.objID = p.objID AND u BETWEEN # AND # AND g BETWEEN # AND # AND r BETWEEN # AND # AND i BETWEEN # AND # AND z BETWEEN # AND #"
2019-04-30 07:44:00,1
2019-11-01 13:09:00,1
2019-11-01 13:10:00,2
2019-11-01 13:18:00,1
2019-11-01 13:22:00,1
2019-11-01 13:30:00,1
