1,"SELECT TOP # s.apogee_id, s.ra, s.dec, s.glon, s.glat, s.vhelio_avg, s.vscatter, a.teff, a.logg, FROM apogeeStar s JOIN aspcapStar a on a.apstar_id = s.apstar_id WHERE s.glat > #"
2019-10-28 20:27:00,1
