1,"SELECT mjd_u, camcol, run, field, ramin, ramax, decmin, decmax FROM field WHERE ramin < # AND ramax > # AND decmin < # AND decmax > # ORDER BY mjd_u ASC"
2019-01-09 20:48:00,1
