2,"SELECT p.objid, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, dbo.fPhotoTypeN (p.type) as type, p.u, p.g, p.r, p.i, p.z FROM PhotoObj as p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND ( (p.g BETWEEN # AND #) OR (p.r BETWEEN # AND #) )"
2019-06-03 22:11:00,2
