1,"SELECT g, r, i, ra, dec FROM Star WHERE ra BETWEEN # and # AND dec BETWEEN #. and #. AND ( (flags_g & #) ! = #) AND ( (flags_g & #) = #) AND ( ((flags_g & #) = #) or (psfmagerr_g < = #) ) AND ( ((flags_g & #) = #) or (flags_g & #) = #) AND ( (flags_i & #) ! = #) AND ( (flags_i & #) = #) AND ( ((flags_i & #) = #) or (psfmagerr_i < = #) ) AND ( ((flags_i & #) = #) or (flags_i & #) = #)"
2019-02-06 10:57:00,1
